DATA_ID,STUDY_ID,AI_NAME,AI_50,AI_50_TYPE,AI_ERROR_LOWER,AI_ERROR_HIGHER,AI_ERROR_TYPE,AI_N_CONTAINER,AI_N_INDIVIDUALS_PER_CONTAINER,AI_N_STRUCTURE,FORM_NAME,FORM_50,FORM_50_TYPE,FORM_ERROR_LOWER,FORM_ERROR_HIGHER,FORM_ERROR_TYPE,FORM_N_CONTAINER,FORM_N_INDIVIDUALS_PER_CONTAINER,FORM_N_STRUCTURE,CI_METHOD,CONTROL_GROUP,TEST_GROUP,MULTIPLE_MEASUREMENT,MULTIPLE_TYPE,SPECIES_NAME_BINOMIAL,SPECIES_NAME_COMMON,STRAIN_CLONE_SOURCE,SPECIES_CLASS,SPECIES_PHYLUM,SPECIES_KINGDOM,ECOSYSTEM,LIFE_STAGE,EXPOSURE_DURATION_HOURS,PESTICIDE_CLASS,NANO_FORMULATION,BIO_FORMULATION,SEX,EXPOSURE_ROUTE,ACUTE_CHRONIC_TOXICITY,TEMPERATURE_°C,PH,FEEDING_STATE,AGE_TEST_ORGANISM_HOURS,REGULATORY_STANDARDISED_GUIDELINES_FOLLOWED,GUIDELINES,WATER_HARDNESS_mg_L_Ca_CO3,SE_SIMULATION_REQUIRED,FORMULATION_TYPE,FORMULATION_EXPRESSED_IN_AI_CONC,FORMULATION_VALUE_ADJUSTED,YEAR_PUBLISHED,NOTES,SOURCE,AI_N_INDIVIDUAL,FORM_N_INDIVIDUAL,AI_SE_INDIVIDUAL,FORM_SE_INDIVIDUAL,AI_BIGGEST_CI_ARM,FORM_BIGGEST_CI_ARM,REASON_EXCLUSION,LRR,LRR_VAR_INDIVIDUAL,TIME_SIMPLE
199,wos764,glyphosate,500,EC50,NA,NA,imputed,3,1,3 replicates per concentration,Roundup Mega,116,EC50,40.6,62.08450704,CI_95,3,1,3 replicates per concentration,four parameter logistic,wos764_ai_c,wos764_form_cm,wos764_37,1,Aliivibrio fischeri,NA,"DSM-7151, NRRL B-11177",Gammaproteobacteria,Proteobacteria,Bacteria,Aquatic,NA,15,herbicide,NO,NO,NA,environmental,chronic,20,NA,NA,NA,YES,NA,NA,YES,soluble concentrate,YES,NA,2020,the CIs were in terms of G salt. Had to convert CIs using to G acid using ratio between G acid and G salt EC50 estimates.,Guy,3,3,69.72308341359799,14.429355781082307,NA,62.08450704,NA,-1.4610179073158271,0.03491835385429144,1
200,wos764,glyphosate,500,EC50,NA,NA,imputed,3,1,3 replicates per concentration,Glyfos Dakar,508,EC50,174.4728435,266.172524,CI_95,3,1,3 replicates per concentration,four parameter logistic,wos764_ai_c,wos764_form_cn,wos764_38,1,Aliivibrio fischeri,NA,"DSM-7151, NRRL B-11177",Gammaproteobacteria,Proteobacteria,Bacteria,Aquatic,NA,15,herbicide,NO,NO,NA,environmental,chronic,20,NA,NA,NA,YES,NA,NA,YES,granule,YES,NA,2020,the CIs were in terms of G salt. Had to convert CIs using to G acid using ratio between G acid and G salt EC50 estimates.,Guy,3,3,109.65750916083591,61.8624231882871,NA,266.172524,NA,0.015873349156290163,0.06292857460599599,1
201,wos764,glyphosate,500,EC50,NA,NA,imputed,3,1,3 replicates per concentration,Medallon Premium,24.8,EC50,10.31287129,17.67920792,CI_95,3,1,3 replicates per concentration,four parameter logistic,wos764_ai_c,wos764_form_co,wos764_39,1,Aliivibrio fischeri,NA,"DSM-7151, NRRL B-11177",Gammaproteobacteria,Proteobacteria,Bacteria,Aquatic,NA,15,herbicide,NO,NO,NA,environmental,chronic,20,NA,NA,NA,YES,NA,NA,YES,soluble concentrate,YES,NA,2020,the CIs were in terms of G salt. Had to convert CIs using to G acid using ratio between G acid and G salt EC50 estimates.,Guy,3,3,0.9173865382802084,4.108908859356035,NA,17.67920792,NA,-3.0037644452512553,0.027453828174394054,1
166,wos764,glyphosate,500,EC50,NA,NA,imputed,3,1,3 replicates per concentration,Gladiator 480 SL,108,EC50,0,36,CI_95,3,1,3 replicates per concentration,four parameter logistic,wos764_ai_a,wos764_form_ad,wos764_4,1,Aliivibrio fischeri,NA,"DSM-7151, NRRL B-11177",Gammaproteobacteria,Proteobacteria,Bacteria,Aquatic,NA,0.5,herbicide,NO,NO,NA,environmental,acute,20,NA,NA,NA,YES,NA,NA,YES,soluble concentrate,YES,NA,2020,the CIs were in terms of G salt. Had to convert CIs using to G acid using ratio between G acid and G salt EC50 estimates. Some odd CIs in this set of 13.,Guy,3,3,23.65204115089697,8.366931347047434,NA,36,NA,-1.5324768712979722,0.008239522924483222,1
167,wos764,glyphosate,500,EC50,NA,NA,imputed,3,1,3 replicates per concentration,Glialka Express 6H,3,EC50,0.710526316,0.789473684,CI_95,3,1,3 replicates per concentration,four parameter logistic,wos764_ai_a,wos764_form_ae,wos764_5,1,Aliivibrio fischeri,NA,"DSM-7151, NRRL B-11177",Gammaproteobacteria,Proteobacteria,Bacteria,Aquatic,NA,0.5,herbicide,NO,NO,NA,environmental,acute,20,NA,NA,NA,YES,NA,NA,YES,ready to use,YES,NA,2020,the CIs were in terms of G salt. Had to convert CIs using to G acid using ratio between G acid and G salt EC50 estimates. Some odd CIs in this set of 13.,Guy,3,3,1.6902812700743157,0.18348533650912832,NA,0.789473684,NA,-5.115995809754082,0.00375219139351764,1
168,wos764,glyphosate,500,EC50,NA,NA,imputed,3,1,3 replicates per concentration,Kapazin,216,EC50,0,17.75342466,CI_95,3,1,3 replicates per concentration,four parameter logistic,wos764_ai_a,wos764_form_af,wos764_6,1,Aliivibrio fischeri,NA,"DSM-7151, NRRL B-11177",Gammaproteobacteria,Proteobacteria,Bacteria,Aquatic,NA,0.5,herbicide,NO,NO,NA,environmental,acute,20,NA,NA,NA,YES,NA,NA,YES,soluble concentrate,YES,NA,2020,the CIs were in terms of G salt. Had to convert CIs using to G acid using ratio between G acid and G salt EC50 estimates. Some odd CIs in this set of 13.,Guy,3,3,2.7269685788061215,4.126157925144415,NA,17.75342466,NA,-0.8393296907380268,3.946541072859888e-4,1
169,wos764,glyphosate,500,EC50,NA,NA,imputed,3,1,3 replicates per concentration,Roundup Classic,40.5,EC50,13.47531993,0,CI_95,3,1,3 replicates per concentration,four parameter logistic,wos764_ai_a,wos764_form_ai,wos764_7,1,Aliivibrio fischeri,NA,"DSM-7151, NRRL B-11177",Gammaproteobacteria,Proteobacteria,Bacteria,Aquatic,NA,0.5,herbicide,NO,NO,NA,environmental,acute,20,NA,NA,NA,YES,NA,NA,YES,soluble concentrate,YES,NA,2020,the CIs were in terms of G salt. Had to convert CIs using to G acid using ratio between G acid and G salt EC50 estimates. Some odd CIs in this set of 13.,Guy,3,3,24.167863318520947,3.131863242605834,NA,13.47531993,NA,-2.513306124309698,0.008316264658456633,1
171,wos764,glyphosate,500,EC50,NA,NA,imputed,3,1,3 replicates per concentration,Dominator Extra 608 SL,126,EC50,5.547169811,6.339622642,CI_95,3,1,3 replicates per concentration,four parameter logistic,wos764_ai_a,wos764_form_ak,wos764_9,1,Aliivibrio fischeri,NA,"DSM-7151, NRRL B-11177",Gammaproteobacteria,Proteobacteria,Bacteria,Aquatic,NA,0.5,herbicide,NO,NO,NA,environmental,acute,20,NA,NA,NA,YES,NA,NA,YES,soluble concentrate,YES,NA,2020,the CIs were in terms of G salt. Had to convert CIs using to G acid using ratio between G acid and G salt EC50 estimates. Some odd CIs in this set of 13.,Guy,3,3,34.68837611758648,1.473421872550041,NA,6.339622642,NA,-1.3783261914707137,0.004949879279455229,1
114,wos840,thiamethoxam,0.32,LC50,0.02,0.08,CI_95,5,10,"5 replicates, 10 individuals",Actara,0.35,LC50,0.05,0.05,CI_95,5,10,"5 replicates, 10 individuals","drc package, not reported adequately",wos840_ai_a,wos840_form_a,wos840_1,1,Folsomia candida,NA,"Department of Ecological Science, Vrije Universiteit, Amsterdam",Entognatha ,Arthropoda,Animalia,Terrestrial,adult,660,insecticide,NO,NO,female,environmental,chronic,20,NA,fed,264,YES,NA,NA,NO,water-dispersible granule,YES,NA,2018,"Only include acute and chronic toxicity tests that were performed to test individuals with no history of pesticide exposure, and no history of parental exposure. Exclude multigenerational studies like some of the endpoints in. The formulation was curtailed one day early in comparison to the ai. I decided to include it because there was no difference between the two treatments and the difference of one day was highly unlikely to have changed the actara lc50.",Guy,50,50,0.03980940774045528,0.024880879837784548,0.08,0.05,NA,0.08961215868968714,0.020529990713085606,1
407,wos848,clomazone,61.4,LC50,8.8,10.2,CI_95,6,20,"3 replicates, 20 individuals, repeated twice",Rampa EC,9.6,LC50,0.1,0.2,CI_95,6,20,"3 replicates, 20 individuals, repeated twice",nonlinear logarithmic regression,wos848_ai_a,wos848_form_aa,wos848_1,1,Danio rerio,zebrafish,University of Masaryk,Actinopterygii ,Chordata,Animalia,Aquatic,embryo,117,herbicide,NO,NO,NA,environmental,acute,26,7.1,NA,3,YES,NA,140,NO,emulsifiable concentrate,YES,NA,2017,NA,Guy,120,120,5.151255308520754,0.10100500604942655,10.2,0.2,NA,-1.8556467366793064,0.0071493495167306645,1
408,wos848,clomazone,61.4,LC50,8.8,10.2,CI_95,6,20,"3 replicates, 20 individuals, repeated twice",GAT Cenit 36 CS,92.5,LC50,2.7,4.9,CI_95,6,20,"3 replicates, 20 individuals, repeated twice",nonlinear logarithmic regression,wos848_ai_a,wos848_form_ab,wos848_2,1,Danio rerio,zebrafish,University of Masaryk,Actinopterygii ,Chordata,Animalia,Aquatic,embryo,117,herbicide,NO,NO,NA,environmental,acute,26,7.1,NA,3,YES,NA,140,NO,aqueous capsule suspension,YES,NA,2017,NA,Guy,120,120,5.151255308520754,2.4746226482109503,10.2,4.9,NA,0.40979880936528273,0.0077543563515086724,1
409,wos858,epoxiconazole,4900,EC50,460,460,SE,3,3,"triplicate, repeated 3 times",Opus,4.47,EC50,0.4,0.4,SE,3,3,"triplicate, repeated 3 times",Regtox,wos858_ai_a,wos858_form_ac,wos858_1,1,Chaetoceros calcitrans,NA,"Ifremer, France",Mediophyceae,Bacillariophyta,Chromista,Aquatic,NA,72,fungicide,NO,NO,NA,environmental,acute,20,NA,f/2 medium,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2013,NA,Guy,9,9,460,0.4,NA,NA,NA,-6.99960207547324,0.016820641888763872,1
410,wos858,epoxiconazole,2310,EC50,180,180,SE,3,3,"triplicate, repeated 3 times",Opus,2.9,EC50,0.24,0.24,SE,3,3,"triplicate, repeated 3 times",Regtox,wos858_ai_b,wos858_form_b,wos858_2,1,Chaetoceros calcitrans,NA,"Ifremer, France",Mediophyceae,Bacillariophyta,Chromista,Aquatic,NA,72,fungicide,NO,NO,NA,environmental,acute,20,NA,Gabes medium,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2013,NA,Guy,9,9,180,0.24,NA,NA,NA,-6.6802920665234105,0.012920839526148604,1
456,wos85,butachlor,297.89,LC50,4.56,4.38,CI_95,3,10,"3 replicates, 10 individuals per replicate",Machete 50% EC,318.225,LC50,2.43,2.37,CI_95,3,10,"3 replicates, 10 individuals per replicate",probit,wos85_ai_a,wos85_form_a,wos85_1,1,Channa punctata,NA,Krishna River,Actinopterygii ,Chordata,Animalia,Aquatic,adult,24,herbicide,NO,NO,NA,environmental,acute,28,8.3,NA,NA,NO,NA,80,NO,emulsifiable concentrate,NO,YES,2007,"reported the CIs oddly. I think they reported the arm lengths. Also, they reported ppb not ppb ai so had to adjust formulation values (I think! Was unclear).",Guy,30,30,2.2295784815855537,1.1881306382133545,4.56,2.43,NA,0.06603438891220403,6.995868882722732e-5,1
457,wos85,butachlor,247.46,LC50,4.49,4.28,CI_95,3,10,"3 replicates, 10 individuals per replicate",Machete 50% EC,273.045,LC50,2.39,2.34,CI_95,3,10,"3 replicates, 10 individuals per replicate",probit,wos85_ai_a,wos85_form_a,wos85_1,1,Channa punctata,NA,Krishna River,Actinopterygii ,Chordata,Animalia,Aquatic,adult,48,herbicide,NO,NO,NA,environmental,acute,28,8.3,NA,NA,NO,NA,80,NO,emulsifiable concentrate,NO,YES,2007,"reported the CIs oddly. I think they reported the arm lengths. Also, they reported ppb not ppb ai so had to adjust formulation values (I think! Was unclear).",Guy,30,30,2.195352496122618,1.168572932234534,4.49,2.39,NA,0.09838766398014209,9.702083802103144e-5,2
256,wos866,clomazone,59.9,EC50,7.1,8.1,CI_95,3,1,3 replicates,Rampa,38.7,EC50,3.9,4.3,CI_95,3,1,3 replicates,logarithmic regression,wos866_ai_a,wos866_form_aa,wos866_1,1,Lemna minor,NA,"Institute of Pesticides and Environmental Protection, Serbia",Liliopsida,Tracheophyta,Plantae,Aquatic,NA,168,herbicide,NO,NO,NA,environmental,chronic,24,NA,NA,NA,YES,NA,NA,NO,emulsifiable concentrate,YES,NA,2021,multiple endpoints were looked at but fresh weight was extracted.,Guy,3,3,1.8825595530856727,0.9993834664528879,8.1,4.3,NA,-0.4368369050856674,0.0016546144983330447,1
257,wos866,clomazone,59.9,EC50,7.1,8.1,CI_95,3,1,3 replicates,GAT,369.7,EC50,41.7,47,CI_95,3,1,3 replicates,logarithmic regression,wos866_ai_a,wos866_form_ab,wos866_2,1,Lemna minor,NA,"Institute of Pesticides and Environmental Protection, Serbia",Liliopsida,Tracheophyta,Plantae,Aquatic,NA,168,herbicide,NO,NO,NA,environmental,chronic,24,NA,NA,NA,YES,NA,NA,NO,aqueous capsule suspension,YES,NA,2021,multiple endpoints were looked at but fresh weight was extracted.,Guy,3,3,1.8825595530856727,10.923493703089706,8.1,47,NA,1.8200153608211824,0.0018607627028785691,1
232,wos91,diuron,10.4,IC50,1.9,1.8,CI_95,3,1,triplicate,Nortox® 500 SC,9.3,IC50,1.2,1.2,CI_95,3,1,triplicate,three parameter logistic,wos91_ai_a,wos91_form_a,wos91_1,1,Raphidocelis subcapitata,NA,Federal University of Sao Carlos,Chlorophyceae,Chlorophyta,Plantae,Aquatic,NA,96,herbicide,NO,NO,NA,environmental,acute,25,7.8,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2017,NA,Guy,3,3,0.44158804331639234,0.2788977115682478,1.9,1.2,NA,-0.11179140598811668,0.0027022248109911076,1
233,wos91,carbofuran,7426.5,IC50,1807.6,1807.7,CI_95,3,1,triplicate,Furadan® 350 SC,6974.7,IC50,1164.3,1164.4,CI_95,3,1,triplicate,three parameter logistic,wos91_ai_b,wos91_form_b,wos91_2,1,Raphidocelis subcapitata,NA,Federal University of Sao Carlos,Chlorophyceae,Chlorophyta,Plantae,Aquatic,NA,96,herbicide,NO,NO,NA,environmental,acute,25,7.8,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2017,NA,Guy,3,3,420.1361610016013,270.62374612505647,1807.7,1164.4,NA,-0.06276536845769824,0.004705955143998047,1
19,wos927,chlorpyrifos,0.5,EC50,0.18,0.28,CI_95,3,50,50-75 per vessel,Lorsban,0.73,EC50,0.24,0.37,CI_95,3,50,50-75 per vessel,trimmed spearman–karber,wos927_ai_a,wos927_form_a,wos927_1,1,Lampsilis siliquoidea,fat muckets,Silver Fork of Perche Creek,Bivalvia,Mollusca,Animalia,Aquatic,glochidia,24,insecticide,NO,NO,NA,environmental,acute,21.2,8.58,NA,NA,YES,NA,172,NO,emulsifiable concentrate,YES,NA,2007,"for atrazine and permethrin experiments were also carried out but there was no effect for either substance over the concentration range carried out. The concentration range for both was less than 3 orders of magnitude and no range finding experiment is mentioned. Therefore, this lack of effect for both the ais and formulations can't be considered evidence for no difference, rather an inappropriately narrow range of concentrations tested.",Guy,150,150,0.14169945988287438,0.18724571484522684,0.28,0.37,NA,0.37843643572024505,0.14610770007549106,1
20,wos927,chlorpyrifos,0.43,EC50,0.14,0.2,CI_95,3,50,50-75 per vessel,Lorsban,0.6,EC50,0.2,0.3,CI_95,3,50,50-75 per vessel,trimmed spearman–karber,wos927_ai_a,wos927_form_a,wos927_1,1,Lampsilis siliquoidea,fat muckets,Silver Fork of Perche Creek,Bivalvia,Mollusca,Animalia,Aquatic,glochidia,48,insecticide,NO,NO,NA,environmental,acute,21.2,8.58,NA,NA,YES,NA,172,NO,emulsifiable concentrate,YES,NA,2007,"for multiple_measurement - 24-48h were the same for each life stage, 96h juvenile acute was standalone, then 7-21d were multiple measurements.",Guy,150,150,0.10121389991633885,0.15182084987450825,0.2,0.3,NA,0.3331444465285383,0.11943087630682561,2
21,wos927,chlorpyrifos,0.25,EC50,0.08,0.12,CI_95,3,7,7 juveniles per vessel,Lorsban,0.33,EC50,0.07,0.09,CI_95,3,7,7 juveniles per vessel,trimmed spearman–karber,wos927_ai_c,wos927_form_c,wos927_2,1,Lampsilis siliquoidea,fat muckets,Silver Fork of Perche Creek,Bivalvia,Mollusca,Animalia,Aquatic,juvenile,96,insecticide,NO,NO,NA,environmental,acute,21.2,8.58,NA,1080 (post transformation),YES,NA,172,NO,emulsifiable concentrate,YES,NA,2007,NA,Guy,21,21,0.057527374296653,0.04314553072248975,0.12,0.09,NA,0.27763173659827955,0.07004438272784735,1
22,wos927,chlorpyrifos,0.21,EC50,0.1,0.19,CI_95,3,7,7 juveniles per vessel,Lorsban,0.19,EC50,0.04,0.06,CI_95,3,7,7 juveniles per vessel,trimmed spearman–karber,wos927_ai_d,wos927_form_d,wos927_3,1,Lampsilis siliquoidea,fat muckets,Silver Fork of Perche Creek,Bivalvia,Mollusca,Animalia,Aquatic,juvenile,168,insecticide,NO,NO,NA,environmental,chronic,21.2,8.58,fed,1080 (post transformation),YES,NA,172,NO,emulsifiable concentrate,YES,NA,2007,NA,Guy,21,21,0.09108500930303393,0.0287636871483265,0.19,0.06,NA,-0.10008345855698253,0.21104704788309456,1
23,wos927,chlorpyrifos,0.08,EC50,0.04,0.07,CI_95,3,7,7 juveniles per vessel,Lorsban,0.05,EC50,0.02,0.06,CI_95,3,7,7 juveniles per vessel,trimmed spearman–karber,wos927_ai_d,wos927_form_d,wos927_3,1,Lampsilis siliquoidea,fat muckets,Silver Fork of Perche Creek,Bivalvia,Mollusca,Animalia,Aquatic,juvenile,336,insecticide,NO,NO,NA,environmental,chronic,21.2,8.58,fed,1080 (post transformation),YES,NA,172,NO,emulsifiable concentrate,YES,NA,2007,NA,Guy,21,21,0.03355763500638092,0.0287636871483265,0.07,0.06,NA,-0.4700036292457356,0.5068953273500777,2
24,wos927,chlorpyrifos,0.06,EC50,0.03,0.08,CI_95,3,7,7 juveniles per vessel,Lorsban,0.05,EC50,0.02,0.03,CI_95,3,7,7 juveniles per vessel,trimmed spearman–karber,wos927_ai_d,wos927_form_d,wos927_3,1,Lampsilis siliquoidea,fat muckets,Silver Fork of Perche Creek,Bivalvia,Mollusca,Animalia,Aquatic,juvenile,504,insecticide,NO,NO,NA,environmental,chronic,21.2,8.58,fed,1080 (post transformation),YES,NA,172,NO,emulsifiable concentrate,YES,NA,2007,NA,Guy,21,21,0.03835158286443534,0.01438184357416325,0.08,0.03,NA,-0.1823215567939546,0.49130272211658316,3
25,wos927,atrazine,17.1,EC50,8,14.9,CI_95,3,7,7 juveniles per vessel,Aatrex 4L,4.4,EC50,2.5,5.9,CI_95,3,7,7 juveniles per vessel,trimmed spearman–karber,wos927_ai_g,wos927_form_g,wos927_4,1,Lampsilis siliquoidea,fat muckets,Silver Fork of Perche Creek,Bivalvia,Mollusca,Animalia,Aquatic,juvenile,336,herbicide,NO,NO,NA,environmental,chronic,21.2,8.58,fed,1080 (post transformation),YES,NA,172,NO,liquid formulation,YES,NA,2007,NA,Guy,21,21,7.1429823085010815,2.828429236252106,14.9,5.9,NA,-1.3574739225843988,0.5877123052540794,1
26,wos927,atrazine,10.1,EC50,5.3,11.1,CI_95,3,7,7 juveniles per vessel,Aatrex 4L,3.1,EC50,0.9,1.3,CI_95,3,7,7 juveniles per vessel,trimmed spearman–karber,wos927_ai_g,wos927_form_g,wos927_4,1,Lampsilis siliquoidea,fat muckets,Silver Fork of Perche Creek,Bivalvia,Mollusca,Animalia,Aquatic,juvenile,504,herbicide,NO,NO,NA,environmental,chronic,21.2,8.58,fed,1080 (post transformation),YES,NA,172,NO,liquid formulation,YES,NA,2007,NA,Guy,21,21,5.321282122440403,0.6232132215470743,11.1,1.3,NA,-1.1811333123561132,0.31799673867132083,2
27,wos927,permethrin,0.11,EC50,0.05,0.1,CI_95,3,7,7 juveniles per vessel,Mosquito-B-Gone,0.05,EC50,0.03,0.04,CI_95,3,7,7 juveniles per vessel,trimmed spearman–karber,wos927_ai_i,wos927_form_i,wos927_5,1,Lampsilis siliquoidea,fat muckets,Silver Fork of Perche Creek,Bivalvia,Mollusca,Animalia,Aquatic,juvenile,336,insecticide,NO,NO,NA,environmental,chronic,21.2,8.58,fed,1080 (post transformation),YES,NA,172,NO,pump spray,YES,NA,2007,NA,Guy,21,21,0.04793947858054417,0.01917579143221767,0.1,0.04,NA,-0.78845736036427,0.33701774673600904,1
28,wos927,permethrin,0.03,EC50,0.025,0.17,CI_95,3,7,7 juveniles per vessel,Mosquito-B-Gone,0.03,EC50,0.01,0.01,CI_95,3,7,7 juveniles per vessel,trimmed spearman–karber,wos927_ai_i,wos927_form_i,wos927_5,1,Lampsilis siliquoidea,fat muckets,Silver Fork of Perche Creek,Bivalvia,Mollusca,Animalia,Aquatic,juvenile,504,insecticide,NO,NO,NA,environmental,chronic,21.2,8.58,fed,1080 (post transformation),YES,NA,172,NO,pump spray,YES,NA,2007,home product for patio/yard spraying,Guy,21,21,0.08149711358692509,0.004793947858054417,0.17,0.01,NA,0,7.405290510073239,2
404,wos937,chlorpyrifos,122,LC50,18,23,CI_95,4,10,"4 replicates, 10 individuals",Judo 40 EC,100,LC50,16,20,CI_95,4,10,"4 replicates, 10 individuals",Trimmed Spearman–Karber,wos937_ai_a,wos937_form_a,wos937_1,1,Perionyx excavatus,NA,University of Ruhuna,Clitellata,Annelida,Animalia,Terrestrial,adult,672,insecticide,NO,NO,NA,environmental,chronic,26,6.65,fed,NA,YES,NA,NA,NO,emulsifiable concentrate,YES,NA,2010,NA,Guy,40,40,11.370990877628497,9.887818154459563,23,20,NA,-0.19885085874516517,0.018464037592547368,1
405,wos937,carbofuran,9,LC50,1,1,CI_95,4,10,"4 replicates, 10 individuals",Curator,8,LC50,1,1,CI_95,4,10,"4 replicates, 10 individuals",Trimmed Spearman–Karber,wos937_ai_b,wos937_form_b,wos937_2,1,Perionyx excavatus,NA,University of Ruhuna,Clitellata,Annelida,Animalia,Terrestrial,adult,672,insecticide,NO,NO,NA,environmental,chronic,26,6.65,fed,NA,YES,NA,NA,NO,granule,YES,NA,2010,NA,Guy,40,40,0.4943909077229781,0.4943909077229781,1,1,NA,-0.11778303565638351,0.006836659644613578,1
406,wos937,mancozeb,541,LC50,44,49,CI_95,4,10,"4 replicates, 10 individuals",Dithane M 45,500,LC50,40,44,CI_95,4,10,"4 replicates, 10 individuals",Trimmed Spearman–Karber,wos937_ai_c,wos937_form_c,wos937_3,1,Perionyx excavatus,NA,University of Ruhuna,Clitellata,Annelida,Animalia,Terrestrial,adult,672,fungicide,NO,NO,NA,environmental,chronic,26,6.65,fed,NA,YES,NA,NA,NO,wettable powder,YES,NA,2010,NA,Guy,40,40,24.225154478425928,21.753199939811037,49,44,NA,-0.07881118042428974,0.003897918571608508,1
124,wos941,thiacloprid,0.51,LC50,-0.264,1.284,CI_95,3,5,"3 replicates, 5 individuals",Calypso,0.032,LC50,0.005,0.004,CI_95,3,5,"3 replicates, 5 individuals",four parameter logistic,wos941_ai_a,wos941_form_a,wos941_1,1,Eisenia andrei,NA,NA,Clitellata ,Annelida ,Animalia,Terrestrial,adult,48,insecticide,NO,NO,hermaphrodite,environmental,acute,20,NA,NA,NA,YES,NA,NA,NO,aqueous suspension concentrate,YES,NA,2021,lower CI was bigger than the LC50 estimate. Use higher CI to calculate SE.,Guy,15,15,0.598660933151599,0.0023312341633629245,1.284,0.005,NA,-2.768674822918645,1.383219284517727,1
125,wos941,esfenvalerate,0.032,LC50,0.006,0.008,CI_95,3,5,"3 replicates, 5 individuals",Sumialfa,0.084,LC50,0.05,0.05,CI_95,3,5,"3 replicates, 5 individuals",four parameter logistic,wos941_ai_b,wos941_form_b,wos941_2,1,Eisenia andrei,NA,NA,Clitellata ,Annelida ,Animalia,Terrestrial,adult,48,insecticide,NO,NO,hermaphrodite,environmental,acute,20,NA,NA,NA,YES,NA,NA,NO,emulsifiable concentrate,YES,NA,2021,lower CI was bigger than the LC50 estimate. Use higher CI to calculate SE.,Guy,15,15,0.003729974661380679,0.023312341633629243,0.008,0.05,NA,0.965080896043587,0.0906083540960879,1
126,wos941,dimethenamid-p,6.042,LC50,0.56,0.56,CI_95,3,5,"3 replicates, 5 individuals",Frontier,2.524,LC50,0.57,0.571,CI_95,3,5,"3 replicates, 5 individuals",four parameter logistic,wos941_ai_c,wos941_form_c,wos941_3,1,Eisenia andrei,NA,NA,Clitellata ,Annelida ,Animalia,Terrestrial,adult,48,herbicide,NO,NO,hermaphrodite,environmental,acute,20,NA,NA,NA,YES,NA,NA,NO,emulsifiable concentrate,YES,NA,2021,lower CI was bigger than the LC50 estimate. Use higher CI to calculate SE.,Guy,15,15,0.26109822629664753,0.2662269414560459,0.56,0.571,NA,-0.8728901382855135,0.012993086621389479,1
127,wos941,prosulfocarb,12.464,LC50,5.207,5.207,CI_95,3,5,"3 replicates, 5 individuals",Filon,8.473,LC50,3.998,3.997,CI_95,3,5,"3 replicates, 5 individuals",four parameter logistic,wos941_ai_d,wos941_form_d,wos941_4,1,Eisenia andrei,NA,NA,Clitellata ,Annelida ,Animalia,Terrestrial,adult,48,herbicide,NO,NO,hermaphrodite,environmental,acute,20,NA,NA,NA,YES,NA,NA,NO,emulsifiable concentrate,YES,NA,2021,lower CI was bigger than the LC50 estimate. Use higher CI to calculate SE.,Guy,15,15,2.4277472577261494,1.8640548370249943,5.207,3.998,NA,-0.3859598519120653,0.08633927213829422,1
